method,agieval_lsat_ar,arc_challenge,arc_easy,coqa,gsm8k,hellaswag,jeopardy,lambada_openai,mbpp,mmlu,piqa,social_iqa,squadv2,winogrande,average
oellm_datamix_2b_60_40@step90000,0.22608695652173913,0.38822525597269625,0.710016835016835,0.6221616713152115,0.02577710386656558,0.6132244572794264,0.2985,0.4702115272656705,0.0804375,0.2551821944845424,0.7524483133841132,0.42835209825997955,0.5781123953725925,0.606156274664562,0.43249232738599525
oellm_datamix_2b_60_40@step120000,0.2391304347826087,0.3890784982935154,0.7154882154882155,0.6025089273385678,0.029567854435178165,0.6204939255128461,0.32,0.46574810789831167,0.0600625,0.24329908059732228,0.7464635473340587,0.43500511770726713,0.5882198395122659,0.5872138910812944,0.43159142428438935
oellm_datamix_2b_70_30@step60000,0.1956521739130435,0.3967576791808874,0.7251683501683501,0.5943541424658996,0.02880970432145565,0.6147181836287592,0.2805,0.4424607025033961,0.08,0.2865220828764883,0.7464635473340587,0.4232343909928352,0.6309750889270304,0.5919494869771112,0.43125468094923686
oellm_datamix_2b_80_20@step60000,0.1608695652173913,0.39419795221843,0.7239057239057239,0.5907608605457533,0.03184230477634572,0.6222863971320454,0.2942,0.47254026780516206,0.0669375,0.28700546087827644,0.7546245919477693,0.43551688843398156,0.6109808718747839,0.5880031570639306,0.43097653869997093
oellm_datamix_2b_60_40@step110000,0.2,0.386518771331058,0.7268518518518519,0.61154012550704,0.02577710386656558,0.6182035451105358,0.3098,0.476421502037648,0.0551875,0.24350614197747905,0.7535364526659413,0.42221084953940635,0.5884837736409617,0.5951065509076559,0.4295102977454389
oellm_datamix_2b_80_20@step50000,0.21304347826086956,0.371160409556314,0.7163299663299664,0.5843571284974861,0.02880970432145565,0.6041625174268074,0.2878,0.46244905880069864,0.0655,0.2756844378172769,0.7557127312295974,0.428863868986694,0.6179271484980794,0.5808997632202052,0.4280500152103893
olmo_3_1025_7b@step15000,0.2565217391304348,0.40187713310580203,0.7041245791245792,0.6147223796967642,0.02047005307050796,0.571400119498108,0.2345,0.39025810207646033,0.134125,0.2689447502839277,0.7285092491838956,0.40429887410440124,0.6623684012958647,0.5832675611681136,0.42681342440991854
oellm_datamix_2b_60_40@step80000,0.21304347826086956,0.3720136518771331,0.7037037037037037,0.606690332426318,0.022744503411675512,0.6133240390360486,0.2969,0.45643314574034544,0.059125,0.2456445942059743,0.750816104461371,0.42374616171954965,0.6017755560625322,0.5832675611681136,0.42494484514811676
oellm_datamix_2b_70_30@step50000,0.2,0.37542662116040953,0.7154882154882155,0.5782081728124103,0.022744503411675512,0.5945030870344553,0.2724,0.47254026780516206,0.058,0.2695126013609399,0.7557127312295974,0.4242579324462641,0.5988266569918859,0.5974743488555643,0.4239353670426128
oellm_datamix_2b_60_40@step70000,0.1956521739130435,0.36689419795221845,0.7121212121212122,0.5861901938548576,0.026535253980288095,0.6091416052579167,0.2767,0.45371628177760526,0.0600625,0.2779983594371304,0.7442872687704026,0.4329580348004094,0.5771716286383629,0.5895816890292028,0.4220721713951892
oellm_datamix_2b_60_40@step60000,0.2217391304347826,0.3771331058020478,0.7041245791245792,0.5820140325039643,0.026535253980288095,0.5938060147381,0.2771,0.4533281583543567,0.05525,0.2502202737442997,0.7453754080522307,0.4273285568065507,0.6014648884223197,0.580110497237569,0.4211092785143634
oellm_datamix_2b_80_20@step40000,0.20434782608695654,0.38822525597269625,0.7058080808080808,0.5910188935224829,0.01819560272934041,0.5963951404102769,0.2707,0.45507471375897535,0.0435,0.27116267237602043,0.7399347116430903,0.4329580348004094,0.580503006876658,0.585635359116022,0.4202470927215006
olmo_hybrid_7b@step10000,0.1782608695652174,0.3779863481228669,0.6851851851851852,0.5562070401193181,0.030326004548900682,0.5645289782911771,0.2159,0.4929167475257132,0.12840000000000001,0.2706373269357443,0.7241566920565833,0.4119754350051177,0.641190955734279,0.5706393054459353,0.4177364920382885
olmo_hybrid_7b@step9000,0.20869565217391303,0.38993174061433444,0.6990740740740741,0.5636695831774301,0.030326004548900682,0.5536745668193587,0.2023,0.4806908596933825,0.1012,0.2636594795375413,0.7236126224156693,0.42221084953940635,0.6249630704717941,0.5714285714285714,0.4168169338924554
olmo_3_1125_32b@step5000,0.1956521739130435,0.40102389078498296,0.6944444444444444,0.6047641038811199,0.02047005307050796,0.5771758613821948,0.2187,0.38152532505336695,0.115375,0.2741861034542143,0.7285092491838956,0.4124872057318321,0.6013748348797766,0.5982636148382005,0.4159965614726842
oellm_datamix_2b_90_10@step40000,0.1608695652173913,0.3856655290102389,0.7024410774410774,0.569892174520227,0.02047005307050796,0.5966938856801434,0.2778,0.4403260236755288,0.0365,0.2536308464599258,0.7480957562568009,0.4181166837256909,0.6018054945642535,0.5887924230465666,0.41436425090488227
oellm_datamix_2b_70_30@step40000,0.20434782608695654,0.378839590443686,0.7011784511784511,0.5643112772248254,0.02047005307050796,0.5776737701653057,0.2514,0.44323694934989327,0.0671875,0.2607309186558384,0.7366702937976061,0.42067553735926305,0.5705396499476227,0.5864246250986582,0.41312046016990106
oellm_datamix_2b_60_40@step50000,0.2,0.37542662116040953,0.6999158249158249,0.5709051935869119,0.02047005307050796,0.58424616610237,0.2565,0.44750630700562777,0.0571875,0.2481071221155482,0.735038084874864,0.42681678607983625,0.5811736224040842,0.5737963693764798,0.4126492607637475
oellm_datamix_9b_60_40@step20000,0.1782608695652174,0.3779863481228669,0.6961279461279462,0.5654840668255533,0.02122820318423048,0.5868352917745469,0.2614,0.42751795070832527,0.040875,0.274958963175427,0.7480957562568009,0.42221084953940635,0.5938446627583482,0.579321231254933,0.4124390813781144
olmo_hybrid_7b@step8000,0.21739130434782608,0.38993174061433444,0.6910774410774411,0.5178093460857067,0.019711902956785442,0.5373431587333201,0.1871,0.4614787502425771,0.09939999999999999,0.25969439993894866,0.7089227421109902,0.4150460593654043,0.5950122409545375,0.5895816890292028,0.40639291253264814
oellm_datamix_2b_90_10@step30000,0.1826086956521739,0.36689419795221845,0.6999158249158249,0.5514336802443264,0.022744503411675512,0.5818562039434375,0.2333,0.4238307781874636,0.04075,0.26997731418431326,0.7421109902067464,0.417093142272262,0.5622680161126582,0.5943172849250198,0.40636433085772283
oellm_datamix_2b_60_40@step40000,0.1956521739130435,0.3643344709897611,0.696969696969697,0.5537903137691675,0.022744503411675512,0.5619398526190001,0.2327,0.4117989520667572,0.048875,0.26810844640776843,0.7263329706202394,0.42681678607983625,0.5502231930558732,0.5382794001578532,0.3998975542900481
olmo_3_1025_7b@step10000,0.1782608695652174,0.35665529010238906,0.6755050505050505,0.5573019616287949,0.02047005307050796,0.529874526986656,0.1799,0.3675528818164176,0.0971875,0.27873912552196445,0.721436343852013,0.40276356192425794,0.5951926229084127,0.5643251775848461,0.3946546403904663
oellm_datamix_2b_70_30@step30000,0.2217391304347826,0.34897610921501704,0.6843434343434344,0.5215671095054678,0.013646702047005308,0.5461063533160725,0.2078,0.4063652241412769,0.0416875,0.25656096244710447,0.7317736670293797,0.4155578300921187,0.5626726511309919,0.5611681136543015,0.3942831990969252
oellm_datamix_2b_80_20@step30000,0.1782608695652174,0.35580204778157,0.6839225589225589,0.5351149052822634,0.014404852160727824,0.5608444532961562,0.2322,0.44265476421502037,0.037125,0.25795372233729025,0.733949945593036,0.4247697031729785,0.5076770354908442,0.5398579321231255,0.3931812707100564
olmo_hybrid_7b@step7000,0.1826086956521739,0.371160409556314,0.6885521885521886,0.4928199585892029,0.019711902956785442,0.5238996215893248,0.1657,0.4704055889772948,0.08860000000000001,0.2519108316205008,0.7013057671381937,0.406345957011259,0.5751209393674942,0.5524861878453039,0.3921877177754311
olmo_3_1025_7b@step9000,0.2,0.3609215017064846,0.678030303030303,0.5368002449316368,0.021986353297952996,0.5168293168691496,0.1514,0.35979041335144574,0.0689375,0.25715904695641145,0.7105549510337323,0.4104401228249744,0.569520176859031,0.5572217837411207,0.3856851224715888
olmo_hybrid_7b@step6000,0.23478260869565218,0.37542662116040953,0.6637205387205387,0.48293679900753417,0.021986353297952996,0.5012945628360884,0.1427,0.42635358043857946,0.065,0.24934138549310297,0.70620239390642,0.4155578300921187,0.5219035429444097,0.5588003157063931,0.3832861808785143
oellm_datamix_2b_60_40@step30000,0.2,0.35665529010238906,0.6784511784511784,0.5069272098387598,0.02122820318423048,0.5343557060346544,0.174,0.4164564331457403,0.04025,0.24298046065460593,0.7285092491838956,0.4165813715455476,0.5103678576755478,0.5374901341752171,0.3831609352851261
olmo_3_1025_7b@step8000,0.2,0.34982935153583616,0.6485690235690236,0.5180762626572866,0.016679302501895376,0.5020912168890659,0.1409,0.35338637686784397,0.089625,0.23924987556773153,0.6969532100108814,0.4032753326509724,0.5377050494530403,0.5572217837411207,0.3752544132460499
oellm_datamix_2b_90_10@step20000,0.1826086956521739,0.3430034129692833,0.6679292929292929,0.45543308763706825,0.022744503411675512,0.5199163513244374,0.1524,0.38695905297884725,0.0425625,0.26157358394887015,0.720892274211099,0.4150460593654043,0.4220344615655296,0.5272296764009471,0.36573806802818776
olmo_3_1025_7b@step7000,0.19130434782608696,0.3378839590443686,0.648989898989899,0.5081695889603742,0.01819560272934041,0.4863572993427604,0.1148,0.3174849602173491,0.069625,0.24390621744207927,0.6953210010881393,0.4002047082906858,0.5145971657641857,0.5501183898973955,0.3640684385423332
olmo_hybrid_7b@step5000,0.18695652173913044,0.34215017064846415,0.6582491582491582,0.4584955153574935,0.022744503411675512,0.4758016331408086,0.1134,0.41665049485736466,0.0594,0.2430483423925236,0.7007616974972797,0.4083930399181167,0.48119988354352344,0.5288082083662194,0.3640042263658399
oellm_datamix_2b_80_20@step20000,0.23043478260869565,0.33361774744027306,0.6510942760942761,0.4463040246396479,0.02350265352539803,0.5108544114718183,0.138,0.3729866097418979,0.029,0.2642780632496263,0.7257889009793254,0.41760491299897645,0.41959242950315656,0.5027624309392266,0.36184437451373697
oellm_datamix_2b_70_30@step20000,0.16521739130434782,0.3387372013651877,0.6506734006734006,0.4671731070603488,0.02047005307050796,0.48775144393547104,0.1294,0.4026780516204153,0.022,0.23843397122819618,0.7149075081610446,0.4037871033776868,0.43900091103568795,0.5177584846093133,0.35699918767440053
olmo_3_1025_7b@step6000,0.14782608695652175,0.3310580204778157,0.6376262626262627,0.4684091620085593,0.025018953752843062,0.45648277235610435,0.0919,0.33106928003104985,0.0616875,0.2504777852935791,0.6953210010881393,0.3971340839303992,0.4946296347983729,0.5295974743488555,0.3513027155477501
oellm_datamix_2b_60_40@step20000,0.18695652173913044,0.3225255972696246,0.6397306397306397,0.4369677736493194,0.02122820318423048,0.476000796654053,0.1205,0.36988162235590916,0.01875,0.25975843251686714,0.7002176278563657,0.40122824974411464,0.44433189197476175,0.5035516969218626,0.3501163609712056
lfm_2_5_1_2b,0.21304347826086956,0.35580204778157,0.5542929292929293,0.39129362819720437,0.18423047763457165,0.4420434176458873,0.0008,0.08169998059382884,0.039799999999999995,0.4692919987352469,0.6115342763873776,0.40122824974411464,0.55429358348894,0.5192054722441463,0.3441828242861919
olmo_hybrid_7b@step4000,0.1956521739130435,0.32593856655290104,0.6342592592592593,0.4017731513608831,0.018953752843062926,0.44074885480979886,0.0786,0.4071414709877741,0.0246,0.24749020276796643,0.6800870511425462,0.3930399181166837,0.40415920043439646,0.5248618784530387,0.34123610576009666
oellm_datamix_9b_60_40@step10000,0.20869565217391303,0.3097269624573379,0.6254208754208754,0.3812442824076875,0.02047005307050796,0.46176060545708025,0.091,0.3460120318261207,0.0170625,0.273543767815253,0.6996735582154516,0.39201637666325484,0.37128781222679585,0.5019731649565904,0.3357062601922049
olmo_3_1025_7b@step5000,0.17391304347826086,0.310580204778157,0.6115319865319865,0.4144785987179139,0.025018953752843062,0.4304919338777136,0.068,0.2848825926644673,0.03525,0.2492533505413473,0.6871599564744287,0.39201637666325484,0.4032056046476692,0.5295974743488555,0.32967000546263553
olmo_3_1025_7b@step4000,0.20869565217391303,0.28668941979522183,0.5795454545454546,0.37081791490882093,0.0310841546626232,0.39095797649870545,0.032,0.24936929943722103,0.033,0.25929616269215494,0.6730141458106638,0.3858751279426817,0.3587180618726183,0.5311760063141279,0.3135885269038719
olmo_hybrid_7b@step3000,0.1956521739130435,0.29692832764505117,0.5833333333333334,0.31129268571107843,0.019711902956785442,0.3921529575781717,0.0295,0.36716475839316903,0.0296,0.25919191243108736,0.6730141458106638,0.38075742067553736,0.2780822135934019,0.4877663772691397,0.3074391578078902
oellm_datamix_2b_90_10@step10000,0.1565217391304348,0.29436860068259385,0.5765993265993266,0.30592850986034476,0.025018953752843062,0.403505277833101,0.0514,0.28759945662720743,0.011875,0.24618679190581666,0.6800870511425462,0.37615148413510746,0.20992967426444076,0.5177584846093133,0.2959235964673625
oellm_datamix_2b_80_20@step10000,0.1782608695652174,0.2858361774744027,0.5673400673400674,0.28674370229640944,0.026535253980288095,0.38488348934475203,0.0404,0.26567048321366193,0.018,0.23278483927885366,0.6773667029379761,0.39201637666325484,0.16235441673574108,0.5067087608524072,0.28749293854878794
oellm_datamix_2b_70_30@step10000,0.1956521739130435,0.2721843003412969,0.5509259259259259,0.27511644271266583,0.022744503411675512,0.3769169488149771,0.0335,0.2678051620415292,0.014,0.2495415892226645,0.6877040261153428,0.37615148413510746,0.1780807896497911,0.5098658247829518,0.28644208364764084
olmo_3_1125_32b@step2000,0.1956521739130435,0.3003412969283277,0.5989057239057239,0.28094554746846095,0.024260803639120546,0.3910575582553276,0.022,0.2297690665631671,0.0180625,0.24042309337443374,0.6653971708378672,0.36131013306038895,0.17813799143758527,0.49329123914759276,0.28568244989507424
oellm_datamix_2b_60_40@step10000,0.16956521739130434,0.2687713310580205,0.5387205387205387,0.2632173583628644,0.01819560272934041,0.368352917745469,0.0375,0.2712982728507665,0.013625,0.25227914201375246,0.6735582154515778,0.38075742067553736,0.17724116035544663,0.516179952644041,0.2820901521427614
olmo_3_1025_7b@step3000,0.14782608695652175,0.2764505119453925,0.5353535353535354,0.2928567365209554,0.02122820318423048,0.3547102170882294,0.0168,0.24626431205123228,0.00825,0.24785229939244172,0.6463547334058759,0.3797338792221085,0.2305057991089173,0.5224940805051302,0.28047717105246933
olmo_hybrid_7b@step2000,0.23043478260869565,0.25853242320819114,0.5058922558922558,0.20322186489489866,0.022744503411675512,0.3300139414459271,0.0065,0.2557733359208228,0.005199999999999999,0.25785454077204917,0.6273122959738846,0.36898669396110545,0.04795948359449963,0.4846093133385951,0.2575025310730429
olmo_3_1025_7b@step2000,0.20434782608695654,0.23464163822525597,0.43813131313131315,0.16722771680001147,0.02047005307050796,0.3009360685122486,0.0034,0.14108286435086356,0.004,0.26335021300395556,0.6088139281828074,0.36745138178096215,0.06857504654867369,0.4964483030781373,0.23706259662654952
olmo_3_1125_32b@step1000,0.1826086956521739,0.22781569965870307,0.42424242424242425,0.08421875999836789,0.01592115238817286,0.2840071698864768,0.0008,0.11643702697457792,0.0006874999999999997,0.25904516548097317,0.6060935799782372,0.35363357215967245,0.03805912420981995,0.505130228887135,0.22133572139405241
olmo_hybrid_7b@step1000,0.1956521739130435,0.2090443686006826,0.36153198653198654,0.09723334802638865,0.022744503411675512,0.2638916550487951,0.0001,0.057248204929167476,0.0,0.2594174219434969,0.5750816104461371,0.3254861821903787,0.01955877782402686,0.4972375690607735,0.20601627156618235
olmo_3_1025_7b@step1000,0.2,0.2167235494880546,0.34175084175084175,0.06934034482698836,0.025018953752843062,0.2696673969328819,0.0,0.03066175043663885,0.0,0.26059132857472106,0.5674646354733406,0.33930399181166837,0.014882546939825287,0.5074980268350434,0.20306452620163196
